"","Player","Team","Pos","TOI","type_name","raw_value","percentile","category"
"1760","John Tavares","TOR","F",256,"isA60",17.8,78.7,"Shot Contributions"
"1761","John Tavares","TOR","F",256,"PEperc",54,56.6,"Entries"
"1762","John Tavares","TOR","F",256,"PXperc",61.2,64,"Exits"
"1763","Johnny Boychuk","NYI","D",219,"PE60",0.3,11.7,"Entries"
"1764","Johnny Boychuk","NYI","D",219,"PX60",4.4,5.2,"Exits"
"1765","Johnny Boychuk","NYI","D",219,"PEA60",13.9,37.2,"Entries Allowed"
"1766","Johnny Boychuk","NYI","D",219,"iSF60",13.9,92.2,"Shot Contributions"
"1767","Johnny Boychuk","NYI","D",219,"isA60",4.6,6.7,"Shot Contributions"
"1768","Johnny Boychuk","NYI","D",219,"PEperc",3.8,3.7,"Entries"
"1769","Johnny Boychuk","NYI","D",219,"PXperc",33.3,9.5,"Exits"
"1770","Johnny Boychuk","NYI","D",219,"PEAperc",71.8,30.6,"Entries Allowed"
"1771","Johnny Gaudreau","CGY","F",225,"PE60",17.1,98.4,"Entries"
"1772","Johnny Gaudreau","CGY","F",225,"PX60",9.3,67.7,"Exits"
"1773","Johnny Gaudreau","CGY","F",225,"iSF60",12.5,77.4,"Shot Contributions"
"1774","Johnny Gaudreau","CGY","F",225,"isA60",21.3,94,"Shot Contributions"
"1775","Johnny Gaudreau","CGY","F",225,"PEperc",70.3,93,"Entries"
"1776","Johnny Gaudreau","CGY","F",225,"PXperc",61.4,64.6,"Exits"
"1777","Jon Merrill","VGK","D",159,"PE60",0.8,17.9,"Entries"
"1778","Jon Merrill","VGK","D",159,"PX60",9,47,"Exits"
"1779","Jon Merrill","VGK","D",159,"PEA60",13.2,48.4,"Entries Allowed"
"1780","Jon Merrill","VGK","D",159,"iSF60",7.9,19.4,"Shot Contributions"
"1781","Jon Merrill","VGK","D",159,"isA60",9.4,54.8,"Shot Contributions"
"1782","Jon Merrill","VGK","D",159,"PEperc",10,8.3,"Entries"
"1783","Jon Merrill","VGK","D",159,"PXperc",45.3,47.7,"Exits"
"1784","Jon Merrill","VGK","D",159,"PEAperc",72.9,25.4,"Entries Allowed"
"1785","Jonas Brodin","MIN","D",318,"PE60",3.4,72.1,"Entries"
"1786","Jonas Brodin","MIN","D",318,"PX60",9.8,57.3,"Exits"
"1787","Jonas Brodin","MIN","D",318,"PEA60",11.3,74.5,"Entries Allowed"
"1788","Jonas Brodin","MIN","D",318,"iSF60",7.2,12.7,"Shot Contributions"
"1789","Jonas Brodin","MIN","D",318,"isA60",10,62.6,"Shot Contributions"
"1790","Jonas Brodin","MIN","D",318,"PEperc",27.3,40.3,"Entries"
"1791","Jonas Brodin","MIN","D",318,"PXperc",57.8,89.4,"Exits"
"1792","Jonas Brodin","MIN","D",318,"PEAperc",60,88.1,"Entries Allowed"
"1793","Jonas Siegenthaler","WSH","D",216,"PE60",0.8,19.2,"Entries"
"1794","Jonas Siegenthaler","WSH","D",216,"PX60",10,59.9,"Exits"
"1795","Jonas Siegenthaler","WSH","D",216,"PEA60",18.4,2.3,"Entries Allowed"
"1796","Jonas Siegenthaler","WSH","D",216,"iSF60",8.6,27.6,"Shot Contributions"
"1797","Jonas Siegenthaler","WSH","D",216,"isA60",6.1,15.9,"Shot Contributions"
"1798","Jonas Siegenthaler","WSH","D",216,"PEperc",20,23.4,"Entries"
"1799","Jonas Siegenthaler","WSH","D",216,"PXperc",45,46.5,"Exits"
"1800","Jonas Siegenthaler","WSH","D",216,"PEAperc",63.5,75.4,"Entries Allowed"
"1801","Jonathan Huberdeau","FLA","F",234,"PE60",8.2,32.3,"Entries"
"1802","Jonathan Huberdeau","FLA","F",234,"PX60",6.7,25.2,"Exits"
"1803","Jonathan Huberdeau","FLA","F",234,"iSF60",9.5,42.9,"Shot Contributions"
"1804","Jonathan Huberdeau","FLA","F",234,"isA60",16.9,72.7,"Shot Contributions"
"1805","Jonathan Huberdeau","FLA","F",234,"PEperc",57.1,66.3,"Entries"
"1806","Jonathan Huberdeau","FLA","F",234,"PXperc",57.8,51.4,"Exits"
"1807","Jonathan Marchessault","VGK","F",210,"PE60",12.6,79.7,"Entries"
"1808","Jonathan Marchessault","VGK","F",210,"PX60",7.2,32.4,"Exits"
"1809","Jonathan Marchessault","VGK","F",210,"iSF60",15.2,94,"Shot Contributions"
"1810","Jonathan Marchessault","VGK","F",210,"isA60",16.9,72.6,"Shot Contributions"
"1811","Jonathan Marchessault","VGK","F",210,"PEperc",52.4,51.6,"Entries"
"1812","Jonathan Marchessault","VGK","F",210,"PXperc",41,6.1,"Exits"
"1813","Jonathan Toews","CHI","F",261,"PE60",14.5,91.8,"Entries"
"1814","Jonathan Toews","CHI","F",261,"PX60",8.1,46.8,"Exits"
"1815","Jonathan Toews","CHI","F",261,"iSF60",10.8,59.1,"Shot Contributions"
"1816","Jonathan Toews","CHI","F",261,"isA60",19.1,85.9,"Shot Contributions"
"1817","Jonathan Toews","CHI","F",261,"PEperc",72.4,95,"Entries"
"1818","Jonathan Toews","CHI","F",261,"PXperc",57.4,49.9,"Exits"
"1819","Joonas Donskoi","COL","F",255,"PE60",11.3,67.3,"Entries"
"1820","Joonas Donskoi","COL","F",255,"PX60",12,94.3,"Exits"
"1821","Joonas Donskoi","COL","F",255,"iSF60",8,26.4,"Shot Contributions"
"1822","Joonas Donskoi","COL","F",255,"isA60",14.8,56.3,"Shot Contributions"
"1823","Joonas Donskoi","COL","F",255,"PEperc",58.5,70.3,"Entries"
"1824","Joonas Donskoi","COL","F",255,"PXperc",72.9,92.7,"Exits"
"1825","Jordan Eberle","NYI","F",191,"PE60",10,53.2,"Entries"
"1826","Jordan Eberle","NYI","F",191,"PX60",9.4,68.8,"Exits"
"1827","Jordan Eberle","NYI","F",191,"iSF60",11.6,68,"Shot Contributions"
"1828","Jordan Eberle","NYI","F",191,"isA60",17.3,75.1,"Shot Contributions"
"1829","Jordan Eberle","NYI","F",191,"PEperc",51.6,49.2,"Entries"
"1830","Jordan Eberle","NYI","F",191,"PXperc",53.6,35.9,"Exits"
"1831","Jordan Greenway","MIN","F",196,"PE60",7.7,26.9,"Entries"
"1832","Jordan Greenway","MIN","F",196,"PX60",9.5,70.1,"Exits"
"1833","Jordan Greenway","MIN","F",196,"iSF60",10.1,50.6,"Shot Contributions"
"1834","Jordan Greenway","MIN","F",196,"isA60",11,25.8,"Shot Contributions"
"1835","Jordan Greenway","MIN","F",196,"PEperc",37.9,13.2,"Entries"
"1836","Jordan Greenway","MIN","F",196,"PXperc",56.4,46.1,"Exits"
"1837","Jordan Martinook","CAR","F",144,"PE60",7.9,29.2,"Entries"
"1838","Jordan Martinook","CAR","F",144,"PX60",5.8,15.4,"Exits"
"1839","Jordan Martinook","CAR","F",144,"iSF60",9.6,43.9,"Shot Contributions"
"1840","Jordan Martinook","CAR","F",144,"isA60",12.1,33.3,"Shot Contributions"
"1841","Jordan Martinook","CAR","F",144,"PEperc",36.5,11,"Entries"
"1842","Jordan Martinook","CAR","F",144,"PXperc",40,5.1,"Exits"
"1843","Jordan Oesterle","ARI","D",204,"PE60",2.1,43.1,"Entries"
"1844","Jordan Oesterle","ARI","D",204,"PX60",9.1,48.3,"Exits"
"1845","Jordan Oesterle","ARI","D",204,"PEA60",15.9,14.3,"Entries Allowed"
"1846","Jordan Oesterle","ARI","D",204,"iSF60",10.6,56.2,"Shot Contributions"
"1847","Jordan Oesterle","ARI","D",204,"isA60",10,62.7,"Shot Contributions"
"1848","Jordan Oesterle","ARI","D",204,"PEperc",38.9,69.9,"Entries"
"1849","Jordan Oesterle","ARI","D",204,"PXperc",39.2,24.5,"Exits"
"1850","Jordan Oesterle","ARI","D",204,"PEAperc",66.7,59.1,"Entries Allowed"
"1851","Jordan Staal","CAR","F",339,"PE60",8.8,39.4,"Entries"
"1852","Jordan Staal","CAR","F",339,"PX60",6.2,19.4,"Exits"
"1853","Jordan Staal","CAR","F",339,"iSF60",9.4,41.7,"Shot Contributions"
"1854","Jordan Staal","CAR","F",339,"isA60",15.6,62.5,"Shot Contributions"
"1855","Jordan Staal","CAR","F",339,"PEperc",53.2,54.2,"Entries"
"1856","Jordan Staal","CAR","F",339,"PXperc",52.2,31.3,"Exits"
"1857","Jordan Weal","MTL","F",108,"PE60",10.5,59.1,"Entries"
"1858","Jordan Weal","MTL","F",108,"PX60",10,76.8,"Exits"
"1859","Jordan Weal","MTL","F",108,"iSF60",8.3,29.8,"Shot Contributions"
"1860","Jordan Weal","MTL","F",108,"isA60",12.2,34.5,"Shot Contributions"
"1861","Jordan Weal","MTL","F",108,"PEperc",54.3,57.6,"Entries"
"1862","Jordan Weal","MTL","F",108,"PXperc",64.3,74.1,"Exits"
"1863","Jordie Benn","VAN","D",178,"PE60",0.7,16.8,"Entries"
"1864","Jordie Benn","VAN","D",178,"PX60",8.1,35.1,"Exits"
"1865","Jordie Benn","VAN","D",178,"PEA60",18.6,1.9,"Entries Allowed"
"1866","Jordie Benn","VAN","D",178,"iSF60",8.8,29.7,"Shot Contributions"
"1867","Jordie Benn","VAN","D",178,"isA60",5.4,10.8,"Shot Contributions"
"1868","Jordie Benn","VAN","D",178,"PEperc",16.7,17.3,"Entries"
"1869","Jordie Benn","VAN","D",178,"PXperc",41.4,32,"Exits"
"1870","Jordie Benn","VAN","D",178,"PEAperc",74.3,19.4,"Entries Allowed"
"1871","Josh Anderson","CBJ","F",198,"PE60",9.4,45.5,"Entries"
"1872","Josh Anderson","CBJ","F",198,"PX60",7.3,33.9,"Exits"
"1873","Josh Anderson","CBJ","F",198,"iSF60",15.7,95.8,"Shot Contributions"
"1874","Josh Anderson","CBJ","F",198,"isA60",9.1,14.2,"Shot Contributions"
"1875","Josh Anderson","CBJ","F",198,"PEperc",50.8,46.6,"Entries"
"1876","Josh Anderson","CBJ","F",198,"PXperc",53.3,35.1,"Exits"
"1877","Josh Archibald","EDM","F",217,"PE60",7.8,27.8,"Entries"
"1878","Josh Archibald","EDM","F",217,"PX60",4.7,6.8,"Exits"
"1879","Josh Archibald","EDM","F",217,"iSF60",8.3,29.6,"Shot Contributions"
"1880","Josh Archibald","EDM","F",217,"isA60",7.8,8.8,"Shot Contributions"
"1881","Josh Archibald","EDM","F",217,"PEperc",45.2,29.6,"Entries"
"1882","Josh Archibald","EDM","F",217,"PXperc",58.6,54.5,"Exits"
"1883","Josh Bailey","NYI","F",230,"PE60",3.9,4.3,"Entries"
"1884","Josh Bailey","NYI","F",230,"PX60",10.7,84.8,"Exits"
"1885","Josh Bailey","NYI","F",230,"iSF60",6,10.8,"Shot Contributions"
"1886","Josh Bailey","NYI","F",230,"isA60",13.8,47.8,"Shot Contributions"
"1887","Josh Bailey","NYI","F",230,"PEperc",34.1,7.8,"Entries"
"1888","Josh Bailey","NYI","F",230,"PXperc",60.3,60.7,"Exits"
"1889","Josh Brown","FLA","D",111,"PE60",0.5,15,"Entries"
"1890","Josh Brown","FLA","D",111,"PX60",5.4,10.1,"Exits"
"1891","Josh Brown","FLA","D",111,"PEA60",13,50.9,"Entries Allowed"
"1892","Josh Brown","FLA","D",111,"iSF60",6,5.5,"Shot Contributions"
"1893","Josh Brown","FLA","D",111,"isA60",8.1,37.7,"Shot Contributions"
"1894","Josh Brown","FLA","D",111,"PEperc",14.3,13.5,"Entries"
"1895","Josh Brown","FLA","D",111,"PXperc",28.6,3.5,"Exits"
"1896","Josh Brown","FLA","D",111,"PEAperc",68.6,48.3,"Entries Allowed"
"1897","Josh Leivo","VAN","F",145,"PE60",9.1,42.3,"Entries"
"1898","Josh Leivo","VAN","F",145,"PX60",5.8,15.1,"Exits"
"1899","Josh Leivo","VAN","F",145,"iSF60",12.8,80,"Shot Contributions"
"1900","Josh Leivo","VAN","F",145,"isA60",10.3,21.2,"Shot Contributions"
"1901","Josh Leivo","VAN","F",145,"PEperc",43.1,24.2,"Entries"
"1902","Josh Leivo","VAN","F",145,"PXperc",50,24.3,"Exits"
"1903","Josh Manson","ANA","D",190,"PE60",2.8,60.7,"Entries"
"1904","Josh Manson","ANA","D",190,"PX60",9.5,52.8,"Exits"
"1905","Josh Manson","ANA","D",190,"PEA60",11.7,70,"Entries Allowed"
"1906","Josh Manson","ANA","D",190,"iSF60",6.3,7.1,"Shot Contributions"
"1907","Josh Manson","ANA","D",190,"isA60",10.7,71.6,"Shot Contributions"
"1908","Josh Manson","ANA","D",190,"PEperc",34.6,59.4,"Entries"
"1909","Josh Manson","ANA","D",190,"PXperc",44.8,45.5,"Exits"
"1910","Josh Manson","ANA","D",190,"PEAperc",68.5,48.6,"Entries Allowed"
"1911","Josh Morrissey","WPG","D",311,"PE60",1.5,32,"Entries"
"1912","Josh Morrissey","WPG","D",311,"PX60",8.1,35.1,"Exits"
"1913","Josh Morrissey","WPG","D",311,"PEA60",11.2,76.1,"Entries Allowed"
"1914","Josh Morrissey","WPG","D",311,"iSF60",7.3,14,"Shot Contributions"
"1915","Josh Morrissey","WPG","D",311,"isA60",7.7,32.5,"Shot Contributions"
"1916","Josh Morrissey","WPG","D",311,"PEperc",25.8,36.6,"Entries"
"1917","Josh Morrissey","WPG","D",311,"PXperc",61.8,95.2,"Exits"
"1918","Josh Morrissey","WPG","D",311,"PEAperc",62.4,80.1,"Entries Allowed"
"1919","Jujhar Khaira","EDM","F",271,"PE60",9.5,47.2,"Entries"
"1920","Jujhar Khaira","EDM","F",271,"PX60",9.3,67.1,"Exits"
"1921","Jujhar Khaira","EDM","F",271,"iSF60",8.6,33.1,"Shot Contributions"
"1922","Jujhar Khaira","EDM","F",271,"isA60",11.7,30.8,"Shot Contributions"
"1923","Jujhar Khaira","EDM","F",271,"PEperc",48.9,40.5,"Entries"
"1924","Jujhar Khaira","EDM","F",271,"PXperc",64.6,75.1,"Exits"
"1925","Justin Braun","PHI","D",414,"PE60",0.6,15.5,"Entries"
"1926","Justin Braun","PHI","D",414,"PX60",5.8,12.5,"Exits"
"1927","Justin Braun","PHI","D",414,"PEA60",14,35.7,"Entries Allowed"
"1928","Justin Braun","PHI","D",414,"iSF60",9.4,38.4,"Shot Contributions"
"1929","Justin Braun","PHI","D",414,"isA60",7.1,25.3,"Shot Contributions"
"1930","Justin Braun","PHI","D",414,"PEperc",9.5,7.9,"Entries"
"1931","Justin Braun","PHI","D",414,"PXperc",38.1,20.9,"Exits"
"1932","Justin Braun","PHI","D",414,"PEAperc",75.8,14.2,"Entries Allowed"
"1933","Justin Faulk","STL","D",302,"PE60",4,82.1,"Entries"
"1934","Justin Faulk","STL","D",302,"PX60",11.3,75.5,"Exits"
"1935","Justin Faulk","STL","D",302,"PEA60",12.3,60.9,"Entries Allowed"
"1936","Justin Faulk","STL","D",302,"iSF60",12.1,76.9,"Shot Contributions"
"1937","Justin Faulk","STL","D",302,"isA60",10.3,66.9,"Shot Contributions"
"1938","Justin Faulk","STL","D",302,"PEperc",35.7,62.2,"Entries"
"1939","Justin Faulk","STL","D",302,"PXperc",51.8,73.4,"Exits"
"1940","Justin Faulk","STL","D",302,"PEAperc",69.7,42.2,"Entries Allowed"
"1941","Justin Holl","TOR","D",279,"PE60",3.4,73,"Entries"
"1942","Justin Holl","TOR","D",279,"PX60",12,82.3,"Exits"
"1943","Justin Holl","TOR","D",279,"PEA60",13.1,49.3,"Entries Allowed"
"1944","Justin Holl","TOR","D",279,"iSF60",9.5,39.2,"Shot Contributions"
"1945","Justin Holl","TOR","D",279,"isA60",12.7,89.1,"Shot Contributions"
"1946","Justin Holl","TOR","D",279,"PEperc",36.4,63.8,"Entries"
"1947","Justin Holl","TOR","D",279,"PXperc",62.2,95.7,"Exits"
"1948","Justin Holl","TOR","D",279,"PEAperc",69.3,44.1,"Entries Allowed"
"1949","Justin Schultz","PIT","D",172,"PE60",1.4,29,"Entries"
"1950","Justin Schultz","PIT","D",172,"PX60",9.1,47.4,"Exits"
"1951","Justin Schultz","PIT","D",172,"PEA60",10.8,80.4,"Entries Allowed"
"1952","Justin Schultz","PIT","D",172,"iSF60",14.3,93.9,"Shot Contributions"
"1953","Justin Schultz","PIT","D",172,"isA60",13.9,95.1,"Shot Contributions"
"1954","Justin Schultz","PIT","D",172,"PEperc",33.3,56.1,"Entries"
"1955","Justin Schultz","PIT","D",172,"PXperc",51,70.4,"Exits"
"1956","Justin Schultz","PIT","D",172,"PEAperc",67.4,55,"Entries Allowed"
"1957","Kaapo Kakko","NYR","F",218,"PE60",9.6,48.2,"Entries"
"1958","Kaapo Kakko","NYR","F",218,"PX60",6.6,24.3,"Exits"
"1959","Kaapo Kakko","NYR","F",218,"iSF60",10.2,51.1,"Shot Contributions"
"1960","Kaapo Kakko","NYR","F",218,"isA60",8.8,12.9,"Shot Contributions"
"1961","Kaapo Kakko","NYR","F",218,"PEperc",57.4,67,"Entries"
"1962","Kaapo Kakko","NYR","F",218,"PXperc",53.3,35.1,"Exits"
"1963","Kasperi Kapanen","TOR","F",235,"PE60",15.3,94.8,"Entries"
"1964","Kasperi Kapanen","TOR","F",235,"PX60",10.2,79.6,"Exits"
"1965","Kasperi Kapanen","TOR","F",235,"iSF60",12.8,79.4,"Shot Contributions"
"1966","Kasperi Kapanen","TOR","F",235,"isA60",13,41.1,"Shot Contributions"
"1967","Kasperi Kapanen","TOR","F",235,"PEperc",57.7,67.9,"Entries"
"1968","Kasperi Kapanen","TOR","F",235,"PXperc",65.6,77.9,"Exits"
"1969","Keith Yandle","FLA","D",254,"PE60",1.4,29.5,"Entries"
"1970","Keith Yandle","FLA","D",254,"PX60",14.9,96.9,"Exits"
"1971","Keith Yandle","FLA","D",254,"PEA60",13,51,"Entries Allowed"
"1972","Keith Yandle","FLA","D",254,"iSF60",12.3,78.7,"Shot Contributions"
"1973","Keith Yandle","FLA","D",254,"isA60",17.3,99.7,"Shot Contributions"
"1974","Keith Yandle","FLA","D",254,"PEperc",28.6,43.7,"Entries"
"1975","Keith Yandle","FLA","D",254,"PXperc",57.8,89.4,"Exits"
"1976","Keith Yandle","FLA","D",254,"PEAperc",62.5,79.5,"Entries Allowed"
"1977","Kevin Fiala","MIN","F",182,"PE60",8.3,33,"Entries"
"1978","Kevin Fiala","MIN","F",182,"PX60",12.9,97.4,"Exits"
"1979","Kevin Fiala","MIN","F",182,"iSF60",10.2,52.1,"Shot Contributions"
"1980","Kevin Fiala","MIN","F",182,"isA60",18.8,84.5,"Shot Contributions"
"1981","Kevin Fiala","MIN","F",182,"PEperc",43.9,26.1,"Entries"
"1982","Kevin Fiala","MIN","F",182,"PXperc",61.9,66.4,"Exits"
"1983","Kevin Hayes","PHI","F",380,"PE60",14.2,90.3,"Entries"
"1984","Kevin Hayes","PHI","F",380,"PX60",11,88,"Exits"
"1985","Kevin Hayes","PHI","F",380,"iSF60",10.6,56.1,"Shot Contributions"
"1986","Kevin Hayes","PHI","F",380,"isA60",14.2,51,"Shot Contributions"
"1987","Kevin Hayes","PHI","F",380,"PEperc",67.2,88.9,"Entries"
"1988","Kevin Hayes","PHI","F",380,"PXperc",56.9,48.1,"Exits"
"1989","Kevin Labanc","S.J","F",211,"PE60",11.1,65,"Entries"
"1990","Kevin Labanc","S.J","F",211,"PX60",9.1,63.9,"Exits"
"1991","Kevin Labanc","S.J","F",211,"iSF60",10.2,52,"Shot Contributions"
"1992","Kevin Labanc","S.J","F",211,"isA60",13.1,41.5,"Shot Contributions"
"1993","Kevin Labanc","S.J","F",211,"PEperc",54.2,57.3,"Entries"
"1994","Kevin Labanc","S.J","F",211,"PXperc",45.7,13.6,"Exits"
"1995","Kevin Shattenkirk","T.B","D",289,"PE60",2.5,52.8,"Entries"
"1996","Kevin Shattenkirk","T.B","D",289,"PX60",9.7,56.4,"Exits"
"1997","Kevin Shattenkirk","T.B","D",289,"PEA60",15.5,17.6,"Entries Allowed"
"1998","Kevin Shattenkirk","T.B","D",289,"iSF60",12.9,84.3,"Shot Contributions"
"1999","Kevin Shattenkirk","T.B","D",289,"isA60",13.1,91.3,"Shot Contributions"
"2000","Kevin Shattenkirk","T.B","D",289,"PEperc",24,32.2,"Entries"
"2001","Kevin Shattenkirk","T.B","D",289,"PXperc",45.2,47.3,"Exits"
"2002","Kevin Shattenkirk","T.B","D",289,"PEAperc",74.3,19.7,"Entries Allowed"
"2003","Kevin Stenlund","CBJ","F",103,"PE60",11.1,65.4,"Entries"
"2004","Kevin Stenlund","CBJ","F",103,"PX60",9.9,76.3,"Exits"
"2005","Kevin Stenlund","CBJ","F",103,"iSF60",10.5,55.6,"Shot Contributions"
"2006","Kevin Stenlund","CBJ","F",103,"isA60",14,49.7,"Shot Contributions"
"2007","Kevin Stenlund","CBJ","F",103,"PEperc",61.3,77.4,"Entries"
"2008","Kevin Stenlund","CBJ","F",103,"PXperc",60.7,62.2,"Exits"
"2009","Kirby Dach","CHI","F",188,"PE60",13.1,83.4,"Entries"
"2010","Kirby Dach","CHI","F",188,"PX60",8,45.4,"Exits"
"2011","Kirby Dach","CHI","F",188,"iSF60",8,26.2,"Shot Contributions"
"2012","Kirby Dach","CHI","F",188,"isA60",11.2,26.6,"Shot Contributions"
"2013","Kirby Dach","CHI","F",188,"PEperc",69.5,92,"Entries"
"2014","Kirby Dach","CHI","F",188,"PXperc",73.5,93.5,"Exits"
"2015","Korbinian Holzer","ANA/NSH","D",193,"PE60",0.9,20.7,"Entries"
"2016","Korbinian Holzer","ANA/NSH","D",193,"PX60",6.2,15.6,"Exits"
"2017","Korbinian Holzer","ANA/NSH","D",193,"PEA60",12.4,59.5,"Entries Allowed"
"2018","Korbinian Holzer","ANA/NSH","D",193,"iSF60",7.5,15.1,"Shot Contributions"
"2019","Korbinian Holzer","ANA/NSH","D",193,"isA60",2.8,1.7,"Shot Contributions"
"2020","Korbinian Holzer","ANA/NSH","D",193,"PEperc",16.7,17.3,"Entries"
"2021","Korbinian Holzer","ANA/NSH","D",193,"PXperc",41.7,33.1,"Exits"
"2022","Korbinian Holzer","ANA/NSH","D",193,"PEAperc",65.6,65,"Entries Allowed"
"2023","Kris Letang","PIT","D",258,"PE60",2.6,54.4,"Entries"
"2024","Kris Letang","PIT","D",258,"PX60",12.8,88,"Exits"
"2025","Kris Letang","PIT","D",258,"PEA60",12.3,61,"Entries Allowed"
"2026","Kris Letang","PIT","D",258,"iSF60",15.6,97.9,"Shot Contributions"
"2027","Kris Letang","PIT","D",258,"isA60",12.3,86.7,"Shot Contributions"
"2028","Kris Letang","PIT","D",258,"PEperc",31.4,51.1,"Entries"
"2029","Kris Letang","PIT","D",258,"PXperc",55.6,84.5,"Exits"
"2030","Kris Letang","PIT","D",258,"PEAperc",63.9,73.6,"Entries Allowed"
"2031","Kris Russell","EDM","D",358,"PE60",1.2,24.9,"Entries"
"2032","Kris Russell","EDM","D",358,"PX60",7.9,32.4,"Exits"
"2033","Kris Russell","EDM","D",358,"PEA60",16.3,11.4,"Entries Allowed"
"2034","Kris Russell","EDM","D",358,"iSF60",6.7,9.4,"Shot Contributions"
"2035","Kris Russell","EDM","D",358,"isA60",6.9,23,"Shot Contributions"
"2036","Kris Russell","EDM","D",358,"PEperc",20.6,24.6,"Entries"
"2037","Kris Russell","EDM","D",358,"PXperc",36.4,16.2,"Exits"
"2038","Kris Russell","EDM","D",358,"PEAperc",75.8,14.2,"Entries Allowed"
"2039","Kyle Clifford","L.A/TOR","F",142,"PE60",6.8,18.9,"Entries"
"2040","Kyle Clifford","L.A/TOR","F",142,"PX60",6.3,21,"Exits"
"2041","Kyle Clifford","L.A/TOR","F",142,"iSF60",15.2,94.1,"Shot Contributions"
"2042","Kyle Clifford","L.A/TOR","F",142,"isA60",5.9,4,"Shot Contributions"
"2043","Kyle Clifford","L.A/TOR","F",142,"PEperc",34,7.7,"Entries"
"2044","Kyle Clifford","L.A/TOR","F",142,"PXperc",48.4,19.8,"Exits"
"2045","Kyle Connor","WPG","F",310,"PE60",12.6,79.5,"Entries"
"2046","Kyle Connor","WPG","F",310,"PX60",10.3,80.1,"Exits"
"2047","Kyle Connor","WPG","F",310,"iSF60",14.5,91.2,"Shot Contributions"
"2048","Kyle Connor","WPG","F",310,"isA60",12.8,39,"Shot Contributions"
"2049","Kyle Connor","WPG","F",310,"PEperc",59.1,71.8,"Entries"
"2050","Kyle Connor","WPG","F",310,"PXperc",67.9,83.9,"Exits"
"2051","Kyle Okposo","BUF","F",164,"PE60",10.2,55.2,"Entries"
"2052","Kyle Okposo","BUF","F",164,"PX60",9.1,64.3,"Exits"
"2053","Kyle Okposo","BUF","F",164,"iSF60",11.7,68.7,"Shot Contributions"
"2054","Kyle Okposo","BUF","F",164,"isA60",14.2,51.2,"Shot Contributions"
"2055","Kyle Okposo","BUF","F",164,"PEperc",49.1,41.3,"Entries"
"2056","Kyle Okposo","BUF","F",164,"PXperc",54.3,38.7,"Exits"
"2057","Kyle Palmieri","N.J","F",137,"PE60",7,21,"Entries"
"2058","Kyle Palmieri","N.J","F",137,"PX60",4.8,7.5,"Exits"
"2059","Kyle Palmieri","N.J","F",137,"iSF60",11.8,70.5,"Shot Contributions"
"2060","Kyle Palmieri","N.J","F",137,"isA60",10.1,19.7,"Shot Contributions"
"2061","Kyle Palmieri","N.J","F",137,"PEperc",48.5,39.3,"Entries"
"2062","Kyle Palmieri","N.J","F",137,"PXperc",44,10.4,"Exits"
"2063","Kyle Turris","NSH","F",175,"PE60",11,63.9,"Entries"
"2064","Kyle Turris","NSH","F",175,"PX60",6.2,19.2,"Exits"
"2065","Kyle Turris","NSH","F",175,"iSF60",8.9,36.3,"Shot Contributions"
"2066","Kyle Turris","NSH","F",175,"isA60",16.8,72,"Shot Contributions"
"2067","Kyle Turris","NSH","F",175,"PEperc",58.2,69.3,"Entries"
"2068","Kyle Turris","NSH","F",175,"PXperc",51.4,28.7,"Exits"
"2069","Lars Eller","WSH","F",251,"PE60",11,64.1,"Entries"
"2070","Lars Eller","WSH","F",251,"PX60",5.7,14.5,"Exits"
"2071","Lars Eller","WSH","F",251,"iSF60",11.5,66.5,"Shot Contributions"
"2072","Lars Eller","WSH","F",251,"isA60",18.4,82.2,"Shot Contributions"
"2073","Lars Eller","WSH","F",251,"PEperc",48.9,40.7,"Entries"
"2074","Lars Eller","WSH","F",251,"PXperc",70.6,89.2,"Exits"
"2075","Lawson Crouse","ARI","F",180,"PE60",4.7,6.8,"Entries"
"2076","Lawson Crouse","ARI","F",180,"PX60",5.7,14,"Exits"
"2077","Lawson Crouse","ARI","F",180,"iSF60",9.3,41.3,"Shot Contributions"
"2078","Lawson Crouse","ARI","F",180,"isA60",7.3,7.5,"Shot Contributions"
"2079","Lawson Crouse","ARI","F",180,"PEperc",34.1,7.8,"Entries"
"2080","Lawson Crouse","ARI","F",180,"PXperc",43.6,9.7,"Exits"
"2081","Leo Komarov","NYI","F",104,"PE60",6.3,15.6,"Entries"
"2082","Leo Komarov","NYI","F",104,"PX60",6.9,28.4,"Exits"
"2083","Leo Komarov","NYI","F",104,"iSF60",3.4,2.2,"Shot Contributions"
"2084","Leo Komarov","NYI","F",104,"isA60",12.6,37.9,"Shot Contributions"
"2085","Leo Komarov","NYI","F",104,"PEperc",50,44,"Entries"
"2086","Leo Komarov","NYI","F",104,"PXperc",57.1,49,"Exits"
"2087","Leon Draisaitl","EDM","F",430,"PE60",16.3,97.3,"Entries"
